4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:38:26,178/8###############,868.0,-125,350,0,4,4/8
1b24ff2,DR2,2024-08-19 12:38:27,245/14##############,866.3,-92,354,-14,7,4/5
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:38:44,677/20##############,868.0,-112,324,0,4,4/8
2b24ff2,DR10,2024-08-19 12:39:13,646/2###############,868.6,-127,-1656,0,6,1/3
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:39:17,178/8##############################################,868.0,-124,353,0,4,4/8
1b24ff2,DR1,2024-08-19 12:39:18,252/2###############,865.9,-107,358,10,5,4/5
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:39:36,677/20#############################################,868.0,-108,325,0,4,4/8
2b24ff2,DR10,2024-08-19 12:39:59,646/2##############################################,868.6,-128,-1653,0,6,1/3
4b24ff2,DR8,2024-08-19 12:40:07,178/8###############,868.0,-124,355,0,4,1/3
1b24ff2,DR3,2024-08-19 12:40:07,229/14##############,865.9,-95,352,15,5,4/5
3b24ff2,DR8,2024-08-19 12:40:25,677/20##############,868.0,-110,320,0,4,1/3
1b24ff2,DR5,2024-08-19 12:40:57,264/8###############,865.9,-102,346,13,5,4/5
4b24ff2,DR8,2024-08-19 12:40:59,178/8##############################################,868.0,-123,349,0,4,1/3
3b24ff2,DR8,2024-08-19 12:41:17,677/20#############################################,868.0,-111,319,0,4,1/3
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:41:46,178/8###############,868.0,-122,355,0,4,5/6
1b24ff2,DR6,2024-08-19 12:41:47,993/14##############,866.1,-99,0,10,8,4/5
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:42:04,677/20##############,868.6,-108,-1633,0,6,5/6
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:42:12,646/2##############################################,868.6,-123,-1655,0,6,5/6
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:42:37,178/8##############################################,868.0,-121,353,0,4,5/6
1b24ff2,DR11,2024-08-19 12:42:39,1025/14#############,868.6,-92,-1682,0,6,4/6
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:42:55,677/20#############################################,868.6,-106,-1637,0,6,5/6
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:42:58,646/2###############################################################################################,868.6,-127,-1657,0,6,5/6
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:43:28,178/8###############################################################################################,868.0,-123,349,0,4,5/6
1b24ff2,DR8,2024-08-19 12:43:30,953/8###############,868.0,-101,264,0,4,1/3
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:43:46,677/20##############################################################################################,868.6,-107,-1634,0,6,5/6
4b24ff2,DR9,2024-08-19 12:44:16,178/8###############,868.0,-123,351,0,4,4/6
1b24ff2,DR0,2024-08-19 12:44:19,257/2###############,865.7,-96,362,-11,4,4/5
2b24ff2,DR11,2024-08-19 12:44:28,646/2##############################################,868.6,-125,-1658,0,6,4/6
3b24ff2,DR11,2024-08-19 12:44:34,677/20##############,868.6,-108,-1636,0,6,4/6
4b24ff2,DR9,2024-08-19 12:45:07,178/8##############################################,868.0,-122,355,0,4,4/6
1b24ff2,DR3,2024-08-19 12:45:07,251/8###############,866.3,-103,352,0,7,4/5
2b24ff2,DR11,2024-08-19 12:45:14,646/2###############################################################################################,868.6,-124,-1659,0,6,4/6
3b24ff2,DR11,2024-08-19 12:45:25,677/20#############################################,868.6,-107,-1635,0,6,4/6
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:45:57,646/2###############,868.6,-124,-1658,0,6,4/8
1b24ff2,DR1,2024-08-19 12:45:58,245/14##############,865.7,-95,358,0,4,4/5
4b24ff2,DR9,2024-08-19 12:45:58,178/8###############################################################################################,868.0,-123,351,0,4,4/6
3b24ff2,DR11,2024-08-19 12:46:17,677/20##############################################################################################,868.6,-113,-1633,0,6,4/6
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:46:43,646/2##############################################,868.6,-126,-1632,0,6,4/8
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:46:46,178/8###############,868.0,-119,350,0,4,4/8
1b24ff2,DR5,2024-08-19 12:46:47,233/14##############,865.7,-94,350,2,4,4/5
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:47:05,677/20##############,868.6,-109,-1630,0,6,4/8
1b24ff2,DR2,2024-08-19 12:47:38,245/14##############,866.1,-100,354,13,6,4/5
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:47:38,178/8##############################################,868.0,-125,350,0,4,4/8
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:47:56,677/20#############################################,868.6,-109,-1634,0,6,4/8
2b24ff2,DR10,2024-08-19 12:48:13,646/2###############,868.6,-129,-1651,0,6,1/3
4b24ff2,DR8,2024-08-19 12:48:27,178/8###############,868.0,-119,353,0,4,1/3
